Date,Open,High,Low,Close,Volume
2009-06-22,14.822478697771633,14.911071697610536,14.660568237304688,14.660568237304688,21359600.0
2009-06-23,14.721674202868984,14.825541636319178,14.587258004140782,14.602532386779785,18727000.0
2009-06-24,14.700289185128655,14.81332217546074,14.468115549327768,14.510884284973145,17777000.0
2009-06-25,14.486440868878427,14.672791314113676,14.413123386879212,14.617802619934082,20630200.0
2009-06-26,14.578093497496392,14.752224022059053,14.55059914280962,14.70334529876709,26200600.0
2009-06-29,14.70639680360484,14.816374200623844,14.7002868187304,14.75222110748291,17526600.0
2009-06-30,14.727775715320387,14.739995680545068,14.605579559153645,14.660568237304688,31447400.0
2009-07-01,14.810263139421913,15.152414110001722,14.788878776595698,15.024107933044434,24212400.0
2009-07-02,14.898857404106014,15.100482245628019,14.898857404106014,14.932461738586426,22199200.0
2009-07-06,14.87136923245256,14.984401087365805,14.779721751026658,14.96912670135498,16671800.0
2009-07-07,14.886641428758045,15.021057637387093,14.831652714918713,14.859147071838379,17109000.0
2009-07-08,14.83165223136313,14.9324652585687,14.715564820891464,14.819432258605957,21321000.0
2009-07-09,14.88358211762679,14.923295269265425,14.819427862363614,14.880526542663574,17427000.0
2009-07-10,14.816380152456809,14.92941200463841,14.669743952646938,14.758337020874023,15619200.0
2009-07-13,14.779720476838873,15.024114128025287,14.694181824902989,14.984399795532227,20608400.0
2009-07-14,14.975230460022425,15.076042298050876,14.889693001651562,15.057713508605957,15369200.0
2009-07-15,15.11270238956383,15.451798982701916,15.088262449529148,15.4365234375,20127200.0
2009-07-16,15.38153098888463,15.54344263875092,15.323487893489665,15.515948295593262,15817800.0
2009-07-17,15.369316310010673,15.442633801191642,15.283777683152195,15.372370719909668,19808400.0
2009-07-20,15.460969123324094,15.589275360107422,15.296002962864744,15.589275360107422,19104800.0
2009-07-21,15.52816995883276,15.52816995883276,15.213512182688278,15.381532669067383,28738600.0
2009-07-22,15.372374110473482,15.378484096979614,14.923300007839387,15.008838653564453,28358800.0
2009-07-23,15.008833554648618,15.280721452319382,14.932460497309172,15.024107933044434,26749000.0
2009-07-24,15.09437021805262,15.16463328729405,14.920239749636833,15.079095840454102,16574000.0
2009-07-27,15.079095802783536,15.149358871849435,15.014942717813842,15.127974510192871,16257600.0
2009-07-28,15.100485391428666,15.198242840085788,14.969123601290525,15.088265419006348,16079600.0
2009-07-29,15.097426665289118,15.256282777548892,14.996614827243002,15.054657936096191,18125000.0
2009-07-30,15.219631470899968,15.427366398805841,15.13714838199372,15.173807144165039,19436600.0
2009-07-31,15.164640773149864,15.335716916639901,15.121872028617576,15.225739479064941,16822200.0
2009-08-03,15.283776075589108,15.30516043871437,15.060766884882518,15.152414321899414,18436000.0
2009-08-04,15.140200954697237,15.320441483873186,15.076046676924857,15.121870994567871,17580200.0
2009-08-05,15.124927447297408,15.149367397436263,14.969126843925578,15.0210599899292,15010000.0
2009-08-06,15.094375405217507,15.13714414333491,15.030222298041403,15.088265419006348,13811600.0
2009-08-07,15.170748821984557,15.198243177865477,15.021057069886051,15.072991371154785,13305400.0
2009-08-10,15.048557408953204,15.115766120130596,14.963019896808305,15.103546142578125,13499200.0
2009-08-11,15.097427586791452,15.115757542718857,14.953847010788676,14.981341361999512,12509000.0
2009-08-12,14.956906304625825,14.99662063942281,14.794995719827153,14.804160118103027,24894800.0
2009-08-13,14.794992762501492,14.862201444052882,14.486444874798014,14.700289726257324,26560600.0
2009-08-14,14.678908287979088,14.807215690612791,14.663633902402935,14.807215690612793,14806400.0
2009-08-17,14.79805087960944,14.904973914802467,14.700293408517,14.877479553222656,16211600.0
2009-08-18,14.892751001152023,14.953849699869924,14.810267932686967,14.849982261657715,15516200.0
2009-08-19,14.761383658819566,15.115754579762607,14.761383658819566,15.079095840454102,17039600.0
2009-08-20,15.08826392610876,15.146308206691266,15.005780868460409,15.097428321838379,11873200.0
2009-08-21,15.152412136894203,15.26849949523447,15.045490336686205,15.247115135192871,17650000.0
2009-08-24,15.213514218028672,15.213514218028672,14.911077535156853,14.98745059967041,21742400.0
2009-08-25,15.005785246551945,15.014950810316305,14.874423431085146,14.88969898223877,21427800.0
2009-08-26,14.914130544017972,15.066876658696863,14.877471802795943,15.024107933044434,13591400.0
2009-08-27,15.024118619209462,15.164644864979282,14.895811185630913,15.103546142578125,13884800.0
2009-08-28,15.158525518350071,15.164635503354415,14.944680704640014,14.98745059967041,13716200.0
2009-08-31,14.920245301063025,15.082155861498482,14.81637786324236,14.898860931396484,21321600.0
