Date,Open,High,Low,Close,Volume
2018-11-13,51.856255528659865,52.51807014462026,51.252840112145904,51.496395111083984,30274000.0
2018-11-14,52.18977722804848,52.41662780407206,51.24539002453827,51.87464904785156,31318000.0
2018-11-15,51.926838007846136,53.27581787604029,51.284158574507636,52.920928955078125,36722000.0
2018-11-16,52.657493970004666,53.03474901648153,52.13907591974725,52.76087951660156,33162000.0
2018-11-19,52.547652660578024,52.72609257757722,50.512747434331686,50.69864273071289,37172000.0
2018-11-20,49.70454838402328,51.28217253962986,49.50672297695317,50.98493576049805,48982000.0
2018-11-21,51.53168805196962,52.11820186577253,51.36815890709118,51.573936462402344,30686000.0
2018-11-23,51.19568251590886,51.57294135588924,50.81787760547536,50.8914909362793,13830000.0
2018-11-26,51.610715581359415,52.155477746589476,51.390027272788686,52.12118148803711,38856000.0
2018-11-27,51.74243586958696,52.566539676135044,51.6176777219341,51.911930084228516,36064000.0
2018-11-28,52.12814357577908,54.02089217202606,51.48198290903046,53.99057388305664,49508000.0
2018-11-29,53.48607045043888,54.388952465782594,53.48209247875526,54.09346008300781,29378000.0
2018-11-30,54.13173346080677,54.45481379629784,53.57554169670544,54.39815139770508,51604000.0
2018-12-03,55.825171686024,55.90022225233491,54.85717447980792,54.994606018066406,39824000.0
2018-12-04,54.83007934194403,54.894697681455604,52.18878196147192,52.230533599853516,46904000.0
2018-12-06,51.40742770451148,53.24351385206053,51.23395931520691,53.12074279785156,55384000.0
2018-12-07,52.687318133488624,53.44531325584046,51.12112732631307,51.52273941040039,42024000.0
2018-12-10,51.4466916360076,52.112734558816044,50.86216869311007,51.67036437988281,36154000.0
2018-12-11,52.51235917445846,52.71664262266309,51.68477799163059,52.27676010131836,27894000.0
2018-12-12,53.08445894888767,53.76292496943149,52.82549640241583,52.86973190307617,30476000.0
2018-12-13,53.08793690149947,53.66898243834674,52.385113855239275,52.7812614440918,26596000.0
2018-12-14,52.188784369469744,52.81605631118377,51.73200018842494,51.79711151123047,33732000.0
2018-12-17,51.56896623160883,52.34634686255928,50.09721526747573,50.52616500854492,47708000.0
2018-12-18,51.00133866650266,52.16392646129771,50.770210553483864,51.13156509399414,43850000.0
2018-12-19,51.394003216636314,52.78622496564763,50.1046664470668,50.84824752807617,49586000.0
2018-12-20,50.605692384371665,51.40543533281971,49.523623421376236,50.17226791381836,53470000.0
2018-12-21,50.46502430518959,50.898448759902536,48.39682041739141,48.687591552734375,91920000.0
2018-12-24,48.40726350852214,49.880504901444056,48.218884346173944,48.522579193115234,31806000.0
2018-12-26,49.15829616950267,51.6927306209957,48.85957286343819,51.665889739990234,47466000.0
2018-12-27,50.55698110334156,51.886082557375794,49.555434726371864,51.88558578491211,42196000.0
2018-12-28,52.17088995682292,52.46613587032037,51.349770559780694,51.5475959777832,28296000.0
2018-12-31,52.23749208345651,52.32397599469107,50.87707884781986,51.474525451660156,29866000.0
2019-01-02,50.52815156095039,52.30509143967237,50.48540637746539,51.98350143432617,30652000.0
2019-01-03,51.74243306010596,52.536711514815565,50.40388920488292,50.502803802490234,36822000.0
2019-01-04,51.324422490909136,53.225620006789256,51.06734842927748,53.21915817260742,41878000.0
2019-01-07,53.25842332238457,53.38268469094256,52.42636740862265,53.10383987426758,39638000.0
2019-01-08,53.48756090298666,53.907564938167276,52.71316471655672,53.496009826660156,35298000.0
2019-01-09,53.762922730098566,53.811632972903126,53.00492764384012,53.415489196777344,23986000.0
2019-01-10,53.0675613023224,53.241029703048156,52.57300343792379,53.20027160644531,29128000.0
2019-01-11,52.84488323848368,52.8744582644897,52.11422575537885,52.54715347290039,30416000.0
2019-01-14,52.036687031603236,52.26582427406946,51.75511185406448,51.925846099853516,22886000.0
2019-01-15,52.198221751988406,53.683393057323,52.05755931392931,53.539249420166016,29272000.0
2019-01-16,53.68091250373187,54.296007809699574,53.64810656119154,53.7291259765625,26636000.0
