Date,Open,High,Low,Close,Volume
2016-06-20,15.921088543734287,15.924968069675845,15.723238598784421,15.820223808288574,26784123.0
2016-06-21,15.839618359559731,16.025829690494668,15.734874118529548,15.932723045349121,26398044.0
2016-06-22,15.928842208642576,16.122812562052054,15.928842208642576,16.021947860717773,26803453.0
2016-06-23,16.118935458291773,16.25083539679423,16.052985489040548,16.24695587158203,25202340.0
2016-06-24,16.080146007086846,16.38273926758278,16.021955070812886,16.107301712036133,75662893.0
2016-06-27,16.018071115719255,16.32842334315896,16.018071115719255,16.305147171020508,49590950.0
2016-06-28,16.347826686181044,16.359464286480655,16.243082405413872,16.301273345947266,45570756.0
2016-06-29,16.378859344532582,16.503000259399414,16.32454695951962,16.503000259399414,31341066.0
2016-06-30,16.56118525341722,16.84438271606588,16.50299434289526,16.762914657592773,42253342.0
2016-07-01,16.762921029290247,16.89482099910432,16.685332465983738,16.863784790039062,30766185.0
2016-07-05,16.875423063547384,17.026720661293723,16.80947307983188,16.817232131958008,47114937.0
2016-07-06,16.921766262205406,16.969013214111328,16.70916293266105,16.969013214111328,35025361.0
2016-07-07,16.81940256512777,16.89027100751947,16.587112001401238,16.654043197631836,31389260.0
2016-07-08,16.587117334625702,16.807596230759085,16.417820666535025,16.776098251342773,37659591.0
2016-07-11,16.720973960993824,16.772158162806615,16.618609534384706,16.736722946166992,28590059.0
2016-07-12,16.693414209634774,16.772157142200772,16.626482020975835,16.697351455688477,24727818.0
2016-07-13,16.71703479819579,16.87845790069812,16.673727082442774,16.768218994140625,19664445.0
2016-07-14,16.71310062301818,16.913892219924662,16.71310062301818,16.839086532592773,22051617.0
2016-07-15,16.89420795776045,16.961139152818674,16.811527778333673,16.886333465576172,22040098.0
2016-07-18,16.87452173400874,16.890270718383558,16.799716046736503,16.87058448791504,16339087.0
2016-07-19,16.84696102478646,16.870584501367517,16.803653306229315,16.839086532592773,18093254.0
2016-07-20,16.83121300320301,16.85483448983643,16.740658337002202,16.81546401977539,18653042.0
2016-07-21,16.752475269676033,16.843027975450095,16.66979506954911,16.740663528442383,28652022.0
2016-07-22,16.74459944947925,17.102878962650557,16.732787709180997,16.97295379638672,40678973.0
2016-07-25,16.902083952881497,16.917830950142147,16.81546651966054,16.90601921081543,19319278.0
2016-07-26,16.882393647347094,16.921764113762016,16.646165877588,16.685537338256836,26584066.0
2016-07-27,16.681603047978456,16.898145622891487,16.681603047978456,16.83515167236328,26229896.0
2016-07-28,16.79971736302259,16.803654609424783,16.673729455168964,16.764284133911133,17887770.0
2016-07-29,16.780028025538897,17.083187988368977,16.71703408327035,17.0438175201416,33425307.0
2016-08-01,17.028069984141208,17.12649715732591,16.972950528536803,17.00050926208496,27340865.0
2016-08-02,17.04382375410303,17.051696259821625,16.898149587916393,16.992639541625977,25943780.0
2016-08-03,16.965076042884355,17.016258252499924,16.89814484923074,16.984760284423828,18049430.0
2016-08-04,17.00051015258961,17.024133629875244,16.90995547816954,16.961139678955078,15747656.0
2016-08-05,16.992639541625977,17.016263024307694,16.8390908812121,16.992639541625977,25981117.0
2016-08-08,16.996568536371804,16.996568536371804,16.850894440914516,16.90207862854004,18580486.0
2016-08-09,16.90995547816954,16.96507692516935,16.843024281035103,16.961139678955078,19539857.0
2016-08-10,16.95326524590517,17.047755178362273,16.95326524590517,17.008384704589844,15535154.0
2016-08-11,17.05169294717892,17.118624146599046,17.03200870394354,17.08319091796875,15861123.0
2016-08-12,17.09106295924748,17.1107471996595,17.004445540507493,17.039880752563477,13956681.0
2016-08-15,17.012322859960314,17.055630582275178,16.937517166137695,16.937517166137695,21512352.0
2016-08-16,16.92964235242082,16.933579598784675,16.500496418318654,16.52018165588379,41899966.0
2016-08-17,16.539866872279223,16.56742660253679,16.27607932027173,16.480810165405273,38844439.0
2016-08-18,16.433566003772366,16.472936480783602,16.185526430778175,16.29970359802246,43099510.0
2016-08-19,16.232773753920267,16.24064725342906,16.020168387843288,16.146156311035156,39007556.0
2016-08-22,16.110721072937036,16.138281799379207,15.965047918727992,16.10678482055664,23398655.0
2016-08-23,16.138286597454538,16.154034594420757,16.055606382054762,16.083166122436523,19930834.0
2016-08-24,16.10284758280581,16.13828180828252,15.984734160719576,16.091035842895508,21407624.0
2016-08-25,16.091029276617522,16.21307989553524,16.04378432476399,16.169771194458008,22380499.0
2016-08-26,16.193399745941996,16.256393697682682,15.98473265364626,16.0162296295166,23645978.0
2016-08-29,16.063477586251196,16.16190577844921,16.031980604518004,16.14221954345703,17139048.0
2016-08-30,16.142220924929564,16.197341393370653,16.035919223891533,16.098913192749023,14852102.0
2016-08-31,16.122530431241884,16.16190189751774,16.008354272721355,16.094970703125,24812422.0
2016-09-01,16.083158041257146,16.142214740152085,16.004416107481894,16.126466751098633,20795936.0
2016-09-02,16.17765326596251,16.291830442581464,16.039854596600676,16.122533798217773,25244708.0
2016-09-06,16.15009263586529,16.283955045177656,16.067413438836347,16.232772827148438,20565295.0
2016-09-07,16.244586464800538,16.276083449407498,16.138284763161035,16.248523712158203,17915441.0
2016-09-08,16.24852082850444,16.295766794157245,16.16190438477087,16.217023849487305,17906438.0
2016-09-09,16.13434128876772,16.17371175864063,15.622515237879862,15.634325981140137,50974132.0
2016-09-12,15.579209643844255,16.08316130384909,15.57133515059313,16.02804183959961,35568201.0
2016-09-13,15.925680066525542,15.92961731405507,15.65795518855306,15.736698150634766,33801058.0
2016-09-14,15.728820774559724,15.850871448601607,15.654015073709555,15.705198287963867,35138298.0
2016-09-15,15.669760455181459,15.992604676634208,15.598892017447145,15.925673484802246,30367132.0
2016-09-16,15.882367119020952,15.909926848427084,15.709133255855711,15.82724666595459,54748194.0
2016-09-19,15.827243739085553,15.842992721121862,15.693381368792606,15.772124290466309,21426027.0
2016-09-20,15.811501472198058,15.917804156643669,15.701261540818802,15.732758522033691,18797887.0
2016-09-21,15.76819429112601,15.99654767581333,15.736697306833081,15.972925186157227,25329312.0
2016-09-22,16.03591550142164,16.217022871282285,16.02410376215737,16.18552589416504,29503089.0
2016-09-23,16.201273457168185,16.295765380275324,16.035915077365996,16.252456665039062,24980702.0
2016-09-26,16.252463308759886,16.303646537553565,16.185532082513593,16.197343826293945,22040893.0
2016-09-27,16.232772422753317,16.417817045485023,16.165841219764538,16.323326110839844,24414825.0
2016-09-28,16.146160098810398,16.16978259138698,15.976864408714665,16.083166122436523,34874425.0
2016-09-29,16.043789867536507,16.1697767807562,15.921738212198862,16.03591537475586,22569963.0
2016-09-30,16.106783804269405,16.157966018781316,15.984733143314749,15.988669395446777,25661238.0
2016-10-03,15.99260194044789,16.157961268785165,15.945356986210868,16.051658630371094,21954171.0
2016-10-04,16.031980314709074,16.047728308163848,15.634330306106875,15.709136009216309,43930188.0
2016-10-05,15.847371339946633,15.855373286574284,15.535305524936222,15.667333602905273,29923592.0
2016-10-06,15.655327460727733,15.683333257813459,15.567309096980223,15.64732551574707,20853794.0
2016-10-07,15.691337696249558,15.719343497785587,15.487294128898375,15.551307678222656,25383728.0
2016-10-10,15.575313056056952,15.683336303232268,15.287252073936232,15.607319831848145,25183407.0
2016-10-11,15.579313211117908,15.755350973897565,15.443285178909457,15.643326759338379,29544928.0
2016-10-12,15.663330351970684,15.799359383473439,15.627322607728974,15.735345840454102,22746188.0
2016-10-13,15.715340751757303,15.795358184558987,15.61131849325377,15.751348495483398,23231698.0
2016-10-14,15.767353095320688,15.835367613157088,15.691336631774902,15.691336631774902,17896508.0
2016-10-17,15.643321580431591,15.79935543661552,15.623317732115229,15.711337089538574,18383740.0
2016-10-18,15.695334298568842,15.783353662138328,15.663327532819883,15.747345924377441,21234974.0
2016-10-19,15.787355929664507,15.831365617877191,15.727343361413237,15.755349159240723,15506026.0
2016-10-20,15.62332409730904,15.635327017396877,15.403277634793,15.463290214538574,41218106.0
2016-10-21,15.363272649645758,15.471295925679682,14.78714952114522,14.999195098876953,109580860.0
2016-10-24,14.607108054981149,14.935177764350573,14.523089635801751,14.747137069702148,133176129.0
2016-10-25,14.747133310088193,14.827150735540775,14.623107209948582,14.683119773864746,53603994.0
2016-10-26,14.659119264556699,14.711129899165062,14.511088297354313,14.575101852416992,43531399.0
2016-10-27,14.643117467161398,14.759141665438886,14.587104844566518,14.61111068725586,57172968.0
2016-10-28,14.663120679604079,14.727134236594454,14.579103264934288,14.607109069824219,30748708.0
2016-10-31,14.647115020527641,14.73113343542193,14.611108283112088,14.719130516052246,41552019.0
2016-11-01,14.79114917738713,14.879168584243802,14.563100732980239,14.627114295959473,36561201.0
2016-11-02,14.643118194050295,14.683125913158028,14.5230920056862,14.551098823547363,34488611.0
2016-11-03,14.62710742585864,14.799144174442741,14.559092920845076,14.655113220214844,33824096.0
2016-11-04,14.715125862062717,14.73112975055239,14.603102684020996,14.603102684020996,30791341.0
2016-11-07,14.719130850812764,14.751137626179776,14.659118273292963,14.727132797241211,28326186.0
2016-11-08,14.727134959184598,14.839159194587683,14.727134959184598,14.799150466918945,23581499.0
2016-11-09,14.791150089514986,15.015197573758673,14.575104553723904,14.979190826416016,46028066.0
2016-11-10,14.991184656415179,14.991184656415179,14.563093779512785,14.631108283996582,50308558.0
2016-11-11,14.607109069824219,14.631113901108892,14.523090644807558,14.607109069824219,33519443.0
2016-11-14,14.647112967194685,14.655114912319373,14.443070438941387,14.455073356628418,34594531.0
2016-11-15,14.46707790053019,14.711129188537596,14.459076964293974,14.711129188537598,27656771.0
2016-11-16,14.771140791072781,14.895166905042638,14.743134992145395,14.863160133361816,27586467.0
2016-11-17,14.923175322782553,15.079208235814868,14.911173412762734,14.967185020446777,28048808.0
2016-11-18,14.983191942998765,15.047205514850296,14.923179345681344,15.027201652526855,22484433.0
2016-11-21,15.071207795394718,15.099213600158691,14.987189370755933,15.099213600158691,22835558.0
2016-11-22,15.199234231147123,15.49929814369179,15.131219703889792,15.4232816696167,34625248.0
2016-11-23,15.37126845744041,15.59131488558797,15.367267484702698,15.495294570922852,28258662.0
2016-11-25,15.511296324730917,15.687334060668945,15.49529344528923,15.687334060668945,14357986.0
2016-11-28,15.675334569173618,15.871376187209538,15.671333596110019,15.819364547729492,35293206.0
2016-11-29,15.835368331526457,15.855372186360707,15.711342208791303,15.79535961151123,26290933.0
2016-11-30,15.68733731093177,15.68733731093177,15.451286960073581,15.45528793334961,43267393.0
2016-12-01,15.455289889483149,15.567314124350192,15.26725018379085,15.55531120300293,36275482.0
2016-12-02,15.53930980125225,15.651334054094281,15.39127879928475,15.447290420532227,21319313.0
2016-12-05,15.483293735935025,15.59531795662347,15.455287933349611,15.45528793334961,27503982.0
2016-12-06,15.515303432433173,15.771358697871943,15.483296650546698,15.743352890014648,31206415.0
2016-12-07,15.79935802955829,16.19944314431746,15.779354177958957,16.183439254760742,43643542.0
2016-12-08,16.103423061310078,16.303465621463495,16.079417226642136,16.167436599731445,29126808.0
2016-12-09,16.11543445387909,16.171447090726883,16.071424741430217,16.15544319152832,22647285.0
2016-12-12,16.227452508339383,16.547520266375756,16.215449588532973,16.451499938964844,42248972.0
2016-12-13,16.51150812963666,16.62753329255977,16.49150427895513,16.547515869140625,28015708.0
2016-12-14,16.52351605914497,16.623537363590035,16.375484084013678,16.443498611450195,34865422.0
