run_type,final_return_%,CAGR_%,Sharpe,MaxDD_%,total_trades,bh_final_return_%,bh_CAGR_%,bh_Sharpe,bh_MaxDD_%,seed
all,143.22862243652344,26.740026473999023,1.0631593548376264,-35.10409927368164,1,93.6620864868164,19.2690486907959,0.7763057417820997,-35.11873245239258,26
baseline,24.626731872558594,6.045079231262207,0.9198862076996754,-8.30772590637207,96,93.6620864868164,19.2690486907959,0.7763057417820997,-35.11873245239258,26
headline,131.0254364013672,25.012611389160156,1.0125248535392732,-35.10409927368164,11,93.6620864868164,19.2690486907959,0.7763057417820997,-35.11873245239258,1111
techsent,19.084035873413086,4.766631126403809,0.6834798359026493,-6.6469645500183105,24,93.6620864868164,19.2690486907959,0.7763057417820997,-35.11873245239258,26
