run_type,final_return_%,CAGR_%,Sharpe,MaxDD_%,total_trades,bh_final_return_%,bh_CAGR_%,bh_Sharpe,bh_MaxDD_%,seed
all,25.9117488861084,5.539238452911377,0.35771082762815676,-36.95393371582031,27,22.78536605834961,4.92016077041626,0.32983995797352333,-36.987510681152344,26
baseline,24.164581298828125,5.194735527038574,0.34453042903897324,-36.660247802734375,17,22.78536605834961,4.92016077041626,0.32983995797352333,-36.987510681152344,26
headline,53.146934509277344,10.487329483032227,0.7670705998373699,-12.953333854675293,47,22.78536605834961,4.92016077041626,0.32983995797352333,-36.987510681152344,26
techsent,29.04229164123535,6.147456169128418,0.38850006374882223,-36.92460632324219,31,22.78536605834961,4.92016077041626,0.32983995797352333,-36.987510681152344,26
