run_type,final_return_%,CAGR_%,Sharpe,MaxDD_%,total_trades,bh_final_return_%,bh_CAGR_%,bh_Sharpe,bh_MaxDD_%,seed
all,75.22093963623047,17.254520416259766,0.6786750239028595,-34.82993698120117,5,90.89045715332031,20.139671325683594,0.6984164510828402,-37.09705352783203,26
baseline,81.67940521240234,18.4652099609375,0.746554540965271,-33.76109313964844,9,90.89045715332031,20.139671325683594,0.6984164510828402,-37.09705352783203,26
headline,84.50021362304688,18.984329223632812,0.7367640653631382,-30.354564666748047,9,90.89045715332031,20.139671325683594,0.6984164510828402,-37.09705352783203,1111
techsent,69.83271789550781,16.219758987426758,0.643530942806454,-36.432315826416016,25,90.89045715332031,20.139671325683594,0.6984164510828402,-37.09705352783203,8
